gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_ID,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST3_FD_ID,ST3_FD_WA,ST4_DM,ST4_He,ST4_MS,ST4_Yi,ST4_FD,PC1,PC2,PC3
165,2.65791942723421,2.85675074036029,1.99794601504553,3.02737636049694,3.78577121845132,4.12274535468944,2.81007351065701,2.33103051175188,3.14143716215862,2.87857886522593,3.63263245073255,3.79490882338888,1.7938266057684,22.1004091563342,17.7958234245463,19.037549834254,18.7148378333173,19.1080904307964,21.3312229978638,17.0461686014351,19.21581418992,17.663667445317,22.2035719748351,16.2477788670341,31.4918384071772,29.5430166505279,29.5371253380809,25.4759182032615,27.3015130705359,26.2006336944405,24.5552569872748,28.2194305227732,31.3150146301381,33.4549330874504,22.4676223639379,22.9548187855937,21.2595747163862,24.072022835668,29.1435822331972,22.9738062676748,24.180000387357,29.6504280527883,17.1763057917405,1.96163046059617,3.06225745847125,1.82624829881654,7.72886813886375,6.84302229281136,3.66769314521987,4.37265779284294,4.30866747526626,6.59917318130969,4.03541687534185,7.57328886679328,5.49154316400475,4.61204407333446,3.29512272335469,5.7485254818589,3.76320712124933,3.76943443606533,2.82319510125554,5.28665237129685,5.56039939076841,3.5749648724539,7.36246627492332,4.8237846956378,4.68009807377212,4.09095022280534,3.60339406081782,8.42592683510984,5.31960743600417,5.009191581638,4.90249352674601,2.05214083010945,14.6032959976332,6.27854312027699,13.6642482387261,2.45033490679517,3.26561717394763,3.22856282820815,18.9492738588999,20.2933303985663,19.0114042202535,29.3806055411813,24.3114686328019,19.7271368079376,4.93524200744258,4.64130501264912,3.94841760724695,12.0698800766852,14.3090270533054,19.4180028259066,24.4730703273069,2.98150496965032,4.50832154244622,13.1894535649953,43.6997699353872,-31.8795214319499,-1.55377853120792
166,3.02762790891284,2.9023271807474,1.92037391893457,2.78723124968263,3.5160715075634,3.40216652212836,2.49988841451919,3.00252652160949,2.9860419301212,2.68722786763375,3.61998215009887,3.2900517830065,1.79863481942716,20.5325022304261,20.0027061204855,19.4975251891021,19.7122956948265,20.1168590292312,20.461184037882,19.7882807170951,19.8936292267655,17.1114894162141,21.3514979717674,22.0384981343868,28.7044947070917,29.1748104334628,29.4146455741654,25.0044762807725,26.3687160265026,29.1598868174782,25.9409746591027,27.3042360335041,26.2849002825311,31.50812896764,21.7291236783554,26.223007921612,23.8946552452653,25.0660851423479,29.1962089042102,22.8070332003743,23.8945904773377,28.3967374410649,19.9901558433215,2.54080775813349,6.50201053106407,2.58874692970046,7.16080996367636,5.72999078576998,5.12612505318524,4.02401428231437,4.06678522341951,6.00782894643328,3.83681508013824,5.23255553901339,4.43540488250773,3.73970940220538,3.29829129617037,4.80412524994587,2.93466832687597,3.64482071765055,3.1561800119329,4.89542486329167,4.90990631339687,3.26647211404049,6.58796177076302,4.30851021289311,4.28906571920189,3.67049498296157,3.28742531314376,7.31376891539069,4.67823845942629,4.49074137646352,5.22317297831291,1.98354230396831,22.7143375227675,24.0822408935529,21.3491775114461,2.38799541634016,3.20327768349261,3.16622333775314,19.132426278698,20.4764828183643,19.1945566400515,29.5089348543269,24.4397979459474,19.8554661210831,4.71881767843769,4.42488068364424,3.73199327824206,20.5063055997708,22.7454525763909,19.6011552457046,24.6013996404525,2.91916547919531,4.29189721344133,21.6258790880809,25.4752989492615,-62.5339858667086,2.0541268193696
167,2.89677087633843,2.73285709252644,2.60344215660549,2.24318886455766,3.47770042622896,3.23565389101695,2.52575449463297,1.65885131642115,3.50284062378989,2.54623806356669,2.99093526792637,3.33841535231588,1.82602142196588,22.4036967331522,18.1475082022928,18.9203157589568,17.9167403410215,17.5101600310533,21.0981673814702,20.8326880616378,19.6901599863611,21.2085530874146,25.5166201954247,16.9997700652355,26.6611296074698,29.0189582683218,27.4979464336928,23.7259729238861,29.25307573445,29.0076008981992,24.8584059283034,29.5420722152478,26.5154785993037,34.9614446550681,22.1665203134525,25.9121934072779,23.2800060667098,23.7636914818414,31.5170690794641,23.8008873172969,25.2252658516502,27.1291516656587,20.5796639212779,2.84979706528472,0.846620716221482,1.7490058499069,7.56573911238034,7.3446717327775,3.82199837629397,3.7265333643687,4.2876603493756,5.17363192972029,3.88900488960383,7.43287057964969,4.64182754880533,4.04785475715425,3.54507461546289,7.33405240679424,3.4491717074313,4.03780526743884,3.18202923310077,5.13017271904963,5.55732150880801,3.60957423603734,7.89819158174628,4.40615175207498,4.72396759398308,3.88998984014493,3.63884222872914,8.10738724889091,5.38083888634953,5.06735588358977,5.92874003749803,2.60856818524909,10.0957073566007,15.0739141850882,10.3029564888494,2.30312649677746,3.11840876392991,3.08135441819044,18.3358833271688,19.6799398668351,18.3980136885224,30.5609453672931,25.4918084589137,20.9074766340493,4.91024112206504,4.61630412727158,3.9234167218694,9.37970829206638,11.6188552686866,18.8046122941754,25.6534101534187,2.83429655963261,4.48332065706867,10.4992817803765,29.399675692364,-31.4386053282103,-15.1636310549782
168,3.15615324406762,2.86055566677089,1.89956534655276,2.5265786814185,3.5661821696878,3.2670812147274,2.5753398076715,2.48059492172472,3.3324166977857,2.46638726443604,3.34807703116798,3.67420844615808,1.22053174000767,22.0956178962986,18.9206259877934,21.7050216810501,18.6116235799166,18.2511564846288,21.4278766877225,20.4595648198478,19.5176010526573,23.4352379831791,24.3986883763835,20.8690004779636,30.2259288860877,29.4493142177648,30.8565105594348,26.0992078071829,26.3923265366925,29.6015337615195,25.9555200885555,30.0860044120383,23.4145516087891,32.3729961045221,24.9703356304359,26.8664462662316,25.2751921672986,25.721099771854,30.449566355815,24.3252959247968,26.5439801148108,30.3185274006515,19.4750733379452,1.95433867373395,1.66410684883128,1.87543438880663,6.36489924247599,5.82222667824694,4.77156948236791,3.56148205980114,3.71277272667068,5.23985498361871,2.06758520974295,5.66934543648375,4.39838001645824,3.74340226279421,3.10666973488187,5.5329590069527,2.79331074975853,3.74710941838619,2.90003010906389,5.13400768854787,4.38420536692733,3.13876655357359,6.54133925928351,3.97807885578203,4.12719284200528,3.43272582781494,3.15662578652828,7.1957110232588,4.46860673581337,4.27612205394306,4.69219438472998,1.77001296113331,20.0274100715133,19.6968809462416,19.6128311884661,2.17066410098072,2.98594636813318,2.9488920223937,18.9092122595578,20.2532687992241,18.9713426209113,31.1638228770719,26.0946859686925,21.5103541438281,4.17567052892911,3.88173353413565,3.18884612873348,18.4559751148144,20.6951220914346,19.3779412265644,26.2562876631975,2.70183416383587,3.74875006393275,19.5755486031245,17.0129078407227,-26.2815797071993,23.3517170860381
169,1.97671828012746,3.23005007936095,1.86578123244094,3.23269527857972,3.66671459718609,3.20512653234078,2.50596062294578,1.90960052666518,2.80694431804075,2.72368535265769,3.33965858410878,3.7438853533267,1.53774757615564,19.7170486042604,15.2109520603634,16.1777125979365,15.9659285911739,17.8184965176938,19.4989915622576,16.2707897819906,17.9218581365004,21.0190828244918,22.1239128959245,14.8250292398686,34.7892108680042,24.8678159377548,24.6830443872516,25.278331428329,16.89583069424,24.7381034479731,19.979302211566,26.8110102326507,19.9077848992573,29.742386387556,18.8776724149898,18.9123019895744,18.4347641973784,19.0427720132627,30.7701940601889,21.9866761576723,22.3912971894098,26.664131330921,15.9919579549841,2.25956477719484,2.40484609065329,1.75409019396349,5.40005101123046,6.1549118768999,4.82885972857431,2.88577338072449,3.81867792159762,5.28679578183251,3.08885438157782,6.27768862580254,4.79510509780936,3.92223866266725,4.0151756845958,7.80268434282504,3.33980405311573,3.52591390766994,2.58056688060812,4.78252172188667,5.02610397229022,3.06980151346903,5.48684976181565,4.28330786016886,4.03977542532507,2.82577874181201,3.08598896393006,7.29390611021259,4.27381284373935,4.16021986371306,4.61056149509167,1.70502202785891,13.257608306983,5.25126269489387,8.66869541186746,2.29268794090677,3.10797020805922,3.07091586231975,16.6924386148986,18.036495154565,16.7545689762522,27.5507095133136,22.4815726049342,17.8972407800698,4.51268046313491,4.21874346834145,3.52585606293927,7.85573226531827,10.0948792419385,17.1611675819053,22.6431742994392,2.82385800376191,4.08575999813854,8.97530575362837,18.550023145035,-2.98540334474735,-23.0272816417161
170,2.95541889380515,3.25592504700195,2.69816981043967,2.7626212404349,3.65294922624119,3.43071652636425,2.61048722454242,1.81375550008802,3.31126946691044,2.68098121064086,3.34179230557735,3.40051642235332,2.68975441790304,23.2947173111889,18.5262626042376,21.4169663968935,19.4820899143814,17.772529016125,22.1127550358783,17.4121101845025,18.4123464274696,19.552634969203,25.3013754437836,16.7026661221471,34.3266330933447,29.1964491475569,26.9870172844867,24.4787799658164,22.8677550799558,26.553212350443,24.3904122193135,28.7548014185681,26.5731349579922,31.8602431904464,21.4426700934254,22.4208038902534,23.5412849526174,23.549096758611,33.2357318719474,23.8844823142623,24.7801217505685,30.0444502273395,20.2350968252793,2.49770734707085,4.61410712925231,2.57289069827584,7.74125106397406,7.00480465910426,4.23920990292842,3.81057980942662,3.63982679885313,6.01882944183476,3.22326052893868,7.42658116196131,4.58497784837085,4.41435795416996,3.65149042971342,6.82361853165606,3.33665751981135,3.97009643903102,3.07624367598356,5.28854839978383,5.08001004327267,3.28009788371569,6.52927172715141,4.09470568891665,4.30633730595026,3.54662386930476,3.30138136986229,7.50948266561886,4.64707774099868,4.5136408326659,5.34873482282098,2.14687076046546,10.9558021060732,12.6912657841536,10.5803658291472,2.7249441357061,3.54022640285855,3.50317205711908,19.3630232029961,20.7070797426624,19.4251535643497,30.2835717327565,25.2144348243771,20.6301029995127,5.09996394917771,4.80602695438425,4.11313954898207,9.55664159930577,11.795788575926,19.8317521700027,25.3760365188821,3.25611419856124,4.67304348418134,10.6762150876159,22.7098950035382,-16.4408506810396,-40.9823192587647
171,1.94460731311086,2.8875019120564,2.6769975512625,2.49396724258472,3.56944684457437,3.34940357080358,2.16040942708064,1.65622893900201,3.10609345510957,2.66851573868466,3.35367060829577,3.51765806331948,2.23032726597591,20.9693536380336,18.889296044605,18.4612062795589,17.4259528997114,18.2364350839991,23.3851751189755,17.5983705144678,18.4830281286626,23.4331055524117,26.0260129002192,15.7309884243896,26.677094206975,30.5581233735823,25.1039548249726,23.8210409872245,26.9525554711385,22.2870852847781,20.2467018601207,28.1979965350786,23.8341688210555,31.3852900360003,21.130937689074,22.0944720492751,20.4165465046127,22.9656698782174,29.6033617129092,23.145546536759,23.3836292626021,28.3720273215364,18.9843378239026,2.77997761728274,2.99439774516049,2.65044915179985,7.30933291322576,6.22305538112732,5.10059327740664,3.28418435301126,4.43250038442242,5.24109379989303,3.65801742165001,7.28988485239641,4.9868021761275,4.21759835265889,2.78117228443797,6.53488913362319,3.57947650941885,4.14659812140781,2.84543705678958,5.46018734040628,4.80523472559802,3.51817060785582,6.57958876938585,4.56440375954702,4.608108409679,3.80473095718574,3.54522400330031,8.15484673184651,5.27232625849272,4.91374424869805,5.27226225439707,2.31786974943081,5.0377172467261,7.49301322485497,6.7714144681984,2.41616104224359,3.23144330939604,3.19438896365657,18.4566929166888,19.8007494563552,18.5188232780424,29.1884330285522,24.1192961201728,19.5349642953085,4.87175117872911,4.57781418393565,3.88492677853348,5.3579491236312,7.59709610025139,18.9254218836954,24.2808978146778,2.94733110509873,4.44483071373274,6.4775226119413,49.7461372026456,-46.3774319166776,-32.0502128217802
172,3.39476107705658,2.74731565340165,2.69320143172546,2.89601117655842,3.63839124483832,3.68499571305081,2.39783867254969,1.73948865065186,3.08738106572391,2.76924345735157,3.19821865561281,3.34057254406876,1.89453358976965,21.6679977001713,15.5528203521351,18.931190604678,18.9804272775542,19.5609093348691,21.0234139142517,15.3611437198186,18.3100943579908,24.6446988794701,26.0362041442123,14.8355724915463,35.4050789120971,25.7348956940707,25.9984836328378,19.0858154197877,25.9489339117382,26.4155694312097,19.2865220678765,32.1146892743305,23.6686164542322,33.3173952590267,20.4909176203295,20.0975563456848,20.5696957458003,23.0111482240285,31.4873437216279,22.8494546957041,23.1919261160447,28.4094649917049,17.7493795063938,3.11295934661765,2.70073249193558,1.53655429599724,8.11263385178738,6.78458086714073,4.64269796247985,3.20325683118685,4.51600072151262,5.11128514267132,3.7787518502377,7.34501978045461,5.09052538255468,4.19587457956962,3.75612175396516,6.48409703468739,3.92316996585721,3.63874666831389,3.24359676585302,5.51353161575793,5.13787405026731,3.37610992413349,6.25175033111911,4.08673033774227,4.42803920110186,3.72365278149371,3.39972115636294,7.64899481487371,4.8539227862278,4.67499933816615,5.66186062489424,2.19483560375103,9.35985824621732,14.2555395196126,7.7142702518451,2.4160438172999,3.23132608445235,3.19427173871288,18.6464102048078,19.9904667444741,18.7085405661613,29.8501272882116,24.7809903798322,20.1966585549678,5.18653103097394,4.89259403618048,4.19970663077831,7.1710020980374,9.41014907465759,19.1151391718144,24.9425920743372,2.94721388015504,4.75961056597757,8.2905755863475,42.7217990261659,-35.767038665449,-17.3169427084295
173,2.67719328206812,2.8515483319029,2.11919175728196,2.82649228061376,3.66874362800176,3.76227552225878,2.81217790732143,2.15524625791858,2.98552012078079,2.89135411686434,3.31492268428811,3.7484790593294,2.185805220564,18.6076423892557,15.8094026330022,15.0928013274182,15.7507130911066,18.6860558013277,19.5337573354049,15.9981536610003,17.1563001877729,29.9080231899927,24.3921705252871,13.7127820409546,30.6784864270548,30.8411292754607,29.4355892359921,21.9567646406658,26.7152629073837,30.6546619088374,19.3999015523124,30.7790550134076,28.4274458590488,30.3534588805943,20.7884880346334,24.4947943050483,22.7655651005263,23.1796630396613,30.7405241227125,23.4355984474971,23.9058210438741,28.2303512218754,17.7069970050658,3.03034795371634,2.93951689810446,2.49610446187488,8.51245327435303,6.54198225836773,4.40384543861379,3.20850572989865,3.7427523091392,5.63681946745402,4.08453268217914,6.08962406549729,5.3953365806467,4.76091682752136,3.30537030710512,8.77156051805584,4.14422206312707,4.23721383592993,3.14543147479367,5.65212888193012,5.31308535952672,3.63499812407782,6.86757599832943,4.52197904098545,4.75619257300259,3.86967433657733,3.66488127986624,8.23653841163335,5.47004105473517,5.11008139128813,5.1093052899106,2.26782151365542,9.08106811522099,7.87360311919607,10.2654242671634,2.56206819709001,3.37735046424247,3.34029611850299,16.4292883030081,17.7733448426745,16.4914186643617,30.2613005805391,25.1921636721597,20.6078318472953,5.15688377285045,4.86294677805699,4.17005937265482,8.71582106200563,10.9549680386258,16.8980172700148,25.3537653666647,3.09323825994516,4.72996330785409,9.83539455031573,33.336824293907,-31.950978148537,-29.3631573494599
174,2.81322537959337,3.12637377123821,2.27895813973484,3.36443779781238,3.68290425033343,4.06715620817172,2.58133540889525,1.81157803951254,3.39554910468475,2.69019147612395,3.50794924281611,3.55326473792319,1.13663201878377,20.7562171075812,15.9541642695515,19.8083177319203,17.3384171546778,19.9960791185787,22.1787425625986,16.074867837488,17.7421321067315,22.5049711758559,24.2685826201841,18.2159146860509,29.7934918887379,27.6876576800124,27.2320119347875,21.5583710914819,27.2041654323402,26.2192901023269,24.4947429079593,30.6663033623526,22.8864873708712,30.442390905637,19.9819632755504,19.895824334058,19.8133362528508,21.3456434966312,30.5989998251482,21.4233352701102,23.22613181334,29.4146861079539,16.2055503617236,2.76976443159299,2.73310017911701,0.989042007737672,7.51392358593657,6.5106191032531,5.38108780226409,3.82898869275619,4.20595610484783,6.56743148196081,4.73194148076967,7.03209176572555,4.98077287956492,4.02507311048056,3.87350474371416,5.2465007547521,3.35998664339602,3.82982569712558,3.05837423722103,5.7943250031702,5.11981041484107,3.38981869771745,7.01714777144656,4.29992909594413,4.44541582942055,3.50480468021659,3.41376218245579,7.98802509404383,4.93049258874639,4.69803843556717,5.09826901356189,2.00541277619126,8.3332933112889,11.4076323521849,8.45692234996793,2.1976631896748,3.01294545682725,2.97589111108778,18.217543351691,19.5615998913574,18.2796737130446,28.5453765178377,23.4762396094583,18.8919077845939,5.04355508262229,4.74961808782883,4.05673068242666,7.42088579328642,9.66003276990661,18.6862723186977,23.6378413039633,2.72883325252994,4.61663461762592,8.54045928159651,30.9569815403172,-31.3959911677144,-32.2942256673575
175,3.11668896216362,2.8924818444598,2.01969157942441,2.72712167058223,3.65817917068039,3.6795549355817,2.82658735061351,2.15784357497041,3.52397399810684,2.99741770597359,3.38110922713536,3.62199980623396,2.02121085750321,21.4330856843542,19.3267014174387,17.057460826681,16.8284269721407,20.6154226750129,20.4338490947846,16.3039940317557,18.3119391090549,21.9546132717134,24.8159951031461,14.9019714939055,36.0301329061657,27.9816429129898,25.226570731723,22.0479676808607,25.5849560182049,30.2331125782707,18.0702999152288,29.5693402192672,25.5905278540523,32.5971766090086,21.0963536178869,21.6548402437576,21.0489967849461,22.9431687292711,30.4779044606171,22.7038680485557,24.2339701991066,26.8771101546276,17.0905361360286,2.49368741806875,3.62624468385488,1.95227122905713,9.34540045386201,6.49201712646366,4.12045159472303,3.0406708071381,3.8523347857387,5.55157476142341,3.4630003932089,6.71343726559208,5.94352536971456,4.18538194415556,3.83193994321051,8.19029369385147,3.67644093410138,4.38052237816108,3.4244512579541,5.31185530691291,4.92949108232071,3.54323244435837,6.89998123181617,4.18173581230229,4.6398755495441,3.83527093059818,3.57089309469993,8.21718542585107,5.2858831619175,4.9558629023573,4.93073488123046,2.23065670105266,9.24857667032016,11.6155560940433,10.3006181813731,2.52550969922872,3.34079196638117,3.3037376206417,18.394932986028,19.7389895256944,18.4570633473816,29.6082550945624,24.539118186183,19.9547863613186,5.05458950835014,4.76065251355668,4.06776510815451,9.02298370157235,11.2621306781925,18.8636619530347,24.700719880688,3.05667976208386,4.62766904335378,10.1425571898825,35.0587467590418,-28.3726359424197,-33.4490562048054
176,2.90731477224858,2.67499247535621,2.53803982799362,2.16813647377887,3.4739438415295,4.46273993434809,2.61929056335949,2.07331382631859,3.41333490162065,2.8301282509118,3.10817072760501,3.64622251607087,2.21653065904391,19.9495261805923,15.8172054342996,18.4436699931987,16.6913521115601,18.2810252720988,23.1580008875592,16.1574490837303,17.9654980764161,23.0256822530317,23.173844448643,13.5311501668156,26.1183137547555,25.3468940842908,24.7395755010556,20.0485492651698,27.5998368269304,24.5772594195673,19.6002620579911,26.608463397252,20.9017228532162,30.8491715746422,21.0671228936992,20.8906060454443,20.858690336662,22.2178077916279,28.2641868355252,22.8466442249822,20.5555784653162,30.5140437569458,17.6158787242705,2.46299370000896,3.43000955525443,2.66087170785506,7.25083091367279,5.88999834587437,4.05857795955932,2.50654376021055,3.67396416577422,5.64026436759812,3.03689293553298,5.96887049357819,4.71603243046979,3.73660477586363,3.37811324837377,6.16280845217387,3.10840409534519,3.85316509451671,2.71810623631607,6.02190262323938,5.38787296051766,3.48504685711869,6.52232421144125,4.6395637579599,4.56612290633035,3.6530291053411,3.51129771026101,8.04016863430922,5.18480083249315,4.85807723766763,5.07273784655418,2.18397843802041,7.53091513463033,7.57290635460734,11.1430123782279,2.51117754041719,3.32645980756964,3.28940546183017,17.7021037446781,19.0461602843444,17.7642341060317,28.3114623824449,23.2423254740655,18.6579936492011,4.38270100197791,4.08876400718446,3.39587660178228,9.17357475170652,11.4127217283267,18.1708327116847,23.4039271685705,3.04234760327233,3.95578053698155,10.2931482400166,11.0060607964898,-4.91568818900521,-7.92833435517964
177,2.66365152488466,2.8181119546728,2.08389856434017,2.75642266362016,3.66310030528249,3.86941553982465,2.17615742527038,2.84032938675432,3.11694874019704,2.57140314682413,2.83512515696546,3.75034364738544,1.7778384051213,20.248712413931,16.5270100244095,21.7651886289453,19.2378087762607,20.8950747412399,21.2708615774432,14.6352568142555,17.8663593360981,27.4556690068728,22.9174270070329,16.4156422103481,31.2191462361998,29.4500339730519,27.3960021200783,23.2617168929888,25.1224837985437,26.7065749292852,25.5135541060171,26.7512464629171,26.162838255061,32.4057582827388,21.5375271097962,22.7944880129895,22.9066776627771,22.8928694308271,28.8256216158084,22.338507438423,24.6511435704652,27.7472080656938,19.3737547272736,2.81420836714727,4.27883166512048,2.53860274587087,7.00848976301117,5.73080122614767,4.70664108850423,3.23883440916763,3.91968998747686,5.21168730291977,3.03155664408111,5.81459364001374,4.827989419346,4.58904276013209,2.85377244530126,8.08294753899339,3.06626860835651,3.38005807997542,2.43925215416302,5.1324243490839,5.17901884337452,3.34847561336945,5.50022784319576,4.45255459352463,4.39301046024299,3.79264324502615,3.37141642387435,7.85311450730214,4.81902246044801,4.62855641312404,5.60138240193757,2.26712315332112,9.94330245384003,19.9867065131873,11.1350637366797,2.39318396600356,3.20846623315601,3.17141188741654,18.9867834624863,20.3308400021527,19.0489138238399,29.3082810384921,24.2391441301127,19.6548123052484,4.65062397727224,4.35668698247879,3.66379957707661,10.3532855917724,12.5924325683925,19.455512429493,24.4007458246177,2.9243540288587,4.22370351227588,11.4728590800824,24.3461185429625,-24.631177669259,-5.32343061616254
178,2.87980127523102,2.93647664586171,2.92120759277749,3.10428607464679,3.67957749331556,3.60146882638369,2.46858578905463,1.22779571147181,3.41353790191144,2.96384334492452,3.58080854392994,3.68216847789337,2.3062682105254,21.3309006626903,18.3813417310332,17.913225376627,17.1301569457492,20.4529703784067,21.1322629213871,17.9613128725435,17.6076037734318,24.9008362231329,26.1312483205797,15.198281162835,34.7537352632733,29.8157715097397,29.857455296223,22.4778952660688,25.7307532509347,32.8618385577349,22.6909977031874,27.7548123263264,20.6188495221062,31.4204203937658,17.5454503656949,25.6922153828007,21.9569740587249,23.4906082433322,31.9291837023746,23.964645800136,25.95464438773,29.1054584173019,20.8709914939118,2.44500017595473,3.83983411700283,3.03468476044851,9.09186348798808,6.68759030973306,4.88722760253698,3.54823461133721,4.43734218321879,5.9569945063891,3.2376819565611,6.46091037501185,5.15961259683223,4.38932987376496,3.06539429158879,6.74329627856753,3.7411042165368,4.02307634437558,2.96475506117748,5.5528038833424,5.45273153126605,3.88634948673391,7.51626771418353,4.85204845156722,5.0747963289032,4.2234182048761,3.92232513996156,8.61287923606839,6.07312815407018,5.53250202848355,6.35793240317245,2.7587344157851,11.9093992085016,14.4760063327811,13.1874885542994,2.57511715581742,3.39039942296988,3.3533450772304,18.1727719528869,19.5168284925532,18.2349023142405,30.5001371583617,25.4310002499823,20.846668425118,4.9602523014249,4.66631530663145,3.97342790122927,11.8764587749615,14.1156057515817,18.6415009198935,25.5926019444873,3.10628721867257,4.53333183642854,12.9960322632716,35.597722131085,-31.9026381687325,-26.2090473513671
179,2.65067432709628,2.68713930620369,2.04318862478728,2.52826201534991,3.04391077759459,3.70706588593276,2.61199640166979,2.12407464165343,3.55242888161135,2.80355717488128,3.24138257624856,3.35465023438845,1.804576401683,20.7618326205547,18.3993516384965,17.9129863755686,17.7849901198883,21.1205402163081,21.7432514625285,17.300270606357,19.5095890946099,20.8112162251819,23.0197983766298,13.5123102740847,33.2935559809988,31.2791645456928,25.9744275089931,20.0566151961251,24.8985876734714,29.8379298576778,20.6616906466336,29.2480505826363,29.8865508858343,33.5478241791688,20.987503631056,18.1318528013822,21.0379122252173,23.2094786308718,29.9293954718794,24.1568725625322,22.9459608093341,29.9394011295578,17.7245195829477,1.89866890332779,0.417017828541847,0.910288311321609,7.01525293481777,6.67509022993952,4.76015677996956,3.33395739336748,4.09918092948645,5.13476176336516,3.21626041110453,6.48994036963972,4.67523118232299,3.93365923753104,3.31379217512875,5.92556334429646,3.11642130905723,3.80617272454686,2.9885304128242,6.03596918095713,4.7300707171592,3.53006411545519,7.19683708353324,4.81329722668994,4.62318462320645,3.95190460492105,3.55740593734955,8.1186152679958,5.2142029500571,4.93373257420875,4.97822620378531,2.36029486852308,8.06961804552752,4.34846614702568,10.1574288671759,2.27189258985865,3.0871748570111,3.05012051127163,18.8227846370282,20.1668411766946,18.8849149983818,29.6745790077481,24.6054420993686,20.0211102745043,4.49087723803468,4.19694024324123,3.50405283783905,8.24790033309424,10.4870473097144,19.2915136040349,24.7670437938737,2.80306265271379,4.06395677303832,9.36747382140434,25.3432170111395,-23.3386192832401,-14.0671254362107
