merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA_2019_2,WA,9,13,10913,132,44,4,2019,2,1.3,NA,9.5,2.15,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,14,10914,122,44,3,2019,2,2.4,NA,14.8,3.35,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,15,10915,173,44,2,2019,2,2.5,NA,16.3,4.01,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,16,10916,155,44,1,2019,2,2.4,NA,18,3.76,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,17,10917,86,45,4,2019,2,2.5,NA,13.5,2.27,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,18,10918,20,45,3,2019,2,2.5,NA,12,3.42,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,19,10919,175,45,2,2019,2,2.4,NA,17,3.87,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,20,10920,187,45,1,2019,2,2.3,NA,17,3.85,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,10,1,11001,49,46,4,2019,2,2.1,NA,18.7,2.64,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,2,11002,92,46,3,2019,2,2.5,NA,15.5,4.4,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,3,11003,198,46,2,2019,2,2.3,NA,16.5,4.08,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,4,11004,96,46,1,2019,2,2.4,NA,14.8,3.28,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,5,11005,57,47,4,2019,2,1.2,NA,21.3,1.47,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,6,11006,1,47,3,2019,2,2.7,NA,13.6,3.99,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,7,11007,166,47,2,2019,2,3,NA,16.3,4.17,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,8,11008,101,47,1,2019,2,2.4,NA,12,3.35,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,9,11009,178,48,4,2019,2,0.9,NA,10.8,4.1,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,10,11010,21,48,3,2019,2,1.9,NA,16.3,2.41,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,11,11011,88,48,2,2019,2,2.1,NA,21.3,2.25,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,12,11012,142,48,1,2019,2,2.8,NA,21.5,1.81,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,13,11013,85,49,4,2019,2,2.5,NA,19.9,2.59,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,14,11014,15,49,3,2019,2,2.6,NA,18,2.73,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,15,11015,148,49,2,2019,2,1.6,NA,19,3.35,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,16,11016,202,49,1,2019,2,2.1,18.98,14.8,3.84,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,17,11017,59,50,4,2019,2,2.4,NA,15.3,2.84,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,18,11018,105,50,3,2019,2,2.1,NA,19.7,3.42,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,19,11019,201,50,2,2019,2,1.6,19.95,15.3,2.63,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,10,20,11020,153,50,1,2019,2,2.5,NA,15.7,3.28,NA,2.63,3.84,15.3,14.8,19.95,18.98,1.6,2.1
WA_2019_2,WA,11,1,11101,167,51,4,2019,2,1.9,NA,17,3.65,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,2,11102,202,51,3,2019,2,2.3,20.63,15.5,3.61,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,3,11103,134,51,2,2019,2,2.3,NA,17,3.76,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,4,11104,152,51,1,2019,2,2.5,NA,14.3,2.93,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,5,11105,2,52,4,2019,2,1.9,NA,22.2,3.67,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,6,11106,109,52,3,2019,2,2.5,NA,14,3.46,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,7,11107,83,52,2,2019,2,1.8,NA,16.8,2.73,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,8,11108,39,52,1,2019,2,2.3,NA,10.8,1.9,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,9,11109,9,53,4,2019,2,1.4,NA,10,1.54,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,10,11110,147,53,3,2019,2,2.1,NA,16.9,3.39,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,11,11111,168,53,2,2019,2,2.8,NA,20.5,3.46,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,12,11112,160,53,1,2019,2,2.6,NA,21,5.04,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,13,11113,60,54,4,2019,2,2.6,NA,19.7,3.88,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,14,11114,157,54,3,2019,2,2.3,NA,17,3.69,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,15,11115,62,54,2,2019,2,2.4,NA,17.2,3.37,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,16,11116,81,54,1,2019,2,2.3,NA,14.3,2.91,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,17,11117,201,55,4,2019,2,2.2,19.31,15.4,2.64,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,18,11118,65,55,3,2019,2,1.9,NA,19.2,3.39,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,19,11119,30,55,2,2019,2,2.4,NA,15.7,2.46,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
WA_2019_2,WA,11,20,11120,144,55,1,2019,2,1.9,19.79,15.3,3.28,NA,2.64,3.61,15.4,15.5,19.31,20.63,2.2,2.3
