"component","genotype","trial","blup_psi","blup_without_psi","reg_blup","loading","score"
"fac_1","127","BLUE_ID_2019_1",0.655751156227165,0.354779738128853,0.354779738128853,0.589252597933467,0.14894181606757
"fac_1","127","BLUE_OR_2018_1",-0.465051657268017,0.245660185385227,0.245660185385227,0.544798760634188,0.14894181606757
"fac_1","127","BLUE_OR_2019_1",0.265722194583679,0.265775392911455,0.265775392911455,0.581384134125248,0.14894181606757
"fac_1","128","BLUE_WA_2018_1",0.153373130194047,0.153380433805619,0.153380433805619,1.14790913098389,0.0744366031419319
"fac_1","128","BLUE_ID_2018_1",0.337348243501853,0.00195307933252187,0.00195307933252187,0.22624881167111,0.0744366031419319
"fac_1","128","BLUE_ID_2019_1",-0.209825171688054,-0.00263575096522069,-0.00263575096522069,0.589252597933467,0.0744366031419319
"fac_1","128","BLUE_OR_2018_1",-0.292091750743804,0.0119042151827846,0.0119042151827846,0.544798760634188,0.0744366031419319
"fac_1","128","BLUE_OR_2019_1",0.0120746452889316,0.0120735677834658,0.0120735677834658,0.581384134125248,0.0744366031419319
"fac_1","128","BLUE_WA_2019_1",0.0335889129190397,0.0335876032530511,0.0335876032530511,0.707077225256508,0.0744366031419319
"fac_1","129","BLUE_OR_2018_1",0.433509633431951,-0.195768641416633,-0.195768641416633,0.544798760634188,-0.0197706866961642
"fac_1","129","BLUE_ID_2018_1",0.930146629542324,-0.100612187889553,-0.100612187889553,0.22624881167111,-0.0197706866961642
"fac_1","129","BLUE_ID_2019_1",-0.687911711636535,-0.311906096097066,-0.311906096097066,0.589252597933467,-0.0197706866961642
"fac_1","129","BLUE_WA_2018_1",0.415933345373339,0.415984598073917,0.415984598073917,1.14790913098389,-0.0197706866961642
"fac_1","129","BLUE_OR_2019_1",-0.212936088035818,-0.212983861639967,-0.212983861639967,0.581384134125248,-0.0197706866961642
"fac_1","129","BLUE_WA_2019_1",-0.13692477910998,-0.136960198441304,-0.136960198441304,0.707077225256508,-0.0197706866961642
"fac_1","13","BLUE_ID_2019_1",-0.270404180890131,-0.250057276372925,-0.250057276372925,0.589252597933467,-0.316963206725399
"fac_1","13","BLUE_ID_2018_1",0.404027650244175,-0.0919760708685931,-0.0919760708685931,0.22624881167111,-0.316963206725399
"fac_1","13","BLUE_OR_2019_1",-0.226710337983296,-0.226745918857525,-0.226745918857525,0.581384134125248,-0.316963206725399
"fac_1","13","BLUE_OR_2018_1",-0.718804271648476,-0.211673654381323,-0.211673654381323,0.544798760634188,-0.316963206725399
"fac_1","13","BLUE_WA_2018_1",-0.271396527965906,-0.271383168818508,-0.271383168818508,1.14790913098389,-0.316963206725399
"fac_1","13","BLUE_WA_2019_1",-0.25001417407508,-0.250038492031412,-0.250038492031412,0.707077225256508,-0.316963206725399
"fac_1","130","BLUE_ID_2018_1",0.0285919289618941,0.327814894362193,0.327814894362193,0.22624881167111,0.764697590920058
"fac_1","130","BLUE_ID_2019_1",1.33703215553988,0.93407191334099,0.93407191334099,0.589252597933467,0.764697590920058
"fac_1","130","BLUE_OR_2018_1",0.268458280417939,0.714489052839487,0.714489052839487,0.544798760634188,0.764697590920058
"fac_1","130","BLUE_OR_2019_1",0.768884330460834,0.769021027345897,0.769021027345897,0.581384134125248,0.764697590920058
"fac_1","130","BLUE_WA_2019_1",0.738627162342164,0.738723678940634,0.738723678940634,0.707077225256508,0.764697590920058
"fac_1","130","BLUE_WA_2018_1",0.171530943457279,0.171442426818572,0.171442426818572,1.14790913098389,0.764697590920058
"fac_1","131","BLUE_ID_2018_1",0.570808801425581,0.428259978271315,0.428259978271315,0.22624881167111,1.61202831282446
"fac_1","131","BLUE_ID_2019_1",1.11390890412312,1.14833792220267,1.14833792220267,0.589252597933467,1.61202831282446
"fac_1","131","BLUE_OR_2019_1",1.07021463846784,1.07037662360065,1.07037662360065,0.581384134125248,1.61202831282446
"fac_1","131","BLUE_OR_2018_1",2.0926139130474,1.00050009675176,1.00050009675176,0.544798760634188,1.61202831282446
"fac_1","131","BLUE_WA_2018_1",1.56057578594999,1.56052884367213,1.56052884367213,1.14790913098389,1.61202831282446
"fac_1","131","BLUE_WA_2019_1",1.22099972255384,1.22110927925287,1.22110927925287,0.707077225256508,1.61202831282446
