gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST2_He_OR_2018,ST2_He_OR_2019,ST2_He_OR_2020,ST2_He_WA_2018,ST2_He_WA_2019,ST2_He_WA_2020,ST2_Yi_ID_2018,ST2_Yi_ID_2019,ST2_Yi_OR_2018,ST2_Yi_OR_2019,ST2_Yi_OR_2020,ST2_Yi_WA_2018,ST2_Yi_WA_2019,ST2_Yi_WA_2020,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST4_MS_Overall,ST4_DM_Overall,ST4_He_Overall,ST4_Yi_Overall,ST4_FD_Overall,PC1,PC2,PC3
155,2.5279490298404,2.49921089713741,2.60767888261576,3.21635930980925,3.90945428538268,3.85316922388078,2.87646685567708,2.36634260739562,3.60227439164135,2.87154169402652,3.71168523889607,3.90453980452982,2.42664058392157,20.3373467521403,14.7342039908882,19.8353641840926,19.0702600177683,20.6654628320632,20.6406436627233,16.5469707662872,19.1829141722513,28.7066948774722,24.2070692963224,18.192705693659,22.4454281735855,30.876825681497,29.1907976664969,25.6848173022259,27.7963155555534,26.8887893769555,24.0821824704927,24.9076477663787,18.8831231526251,28.9131909790914,18.0959801965018,19.5180618294573,18.4438218254583,17.3674588629792,26.530571621592,19.8804999786181,20.5446740449326,21.769120049057,14.4444587794722,2.88677570926551,3.36678711250022,2.25365812891556,7.60218280477518,6.8071915417556,5.12258898645768,5.27688621766868,5.0750449337146,5.34055485829163,3.89485601967447,6.68482201112438,4.79484996353922,4.13648597096518,3.47338462503023,6.7939393995376,27.9433857866579,3.5089320990161,3.11026903064912,3.86365376965659,3.73626864255011,3.01746024864458,5.8142629539974,3.77952674059481,3.72742320075659,3.07265477256059,3.05643514981023,7.1785028639312,4.77342854377908,3.85562547052465,4.78579319739209,1.57342758609343,13.0477311146162,13.0451541520847,13.4570539177806,21.0926441726058,27.1506592880461,25.7407220856052,21.5460494835141,20.3662022108213,20.4916710514279,2.71402705243366,6.21262203143495,4.82147615937439,4.7293406833526,10.3031489332423,3.50939574112456,3.84912140577067,4.42076788745877,2.5138556430766,3.24068608839527,3.18243864424327,17.2814049570603,20.3526644075711,18.9601827808093,25.4624583895953,20.7493405938694,4.76952621368998,6.83181727362998,4.00497511281811,3.10563944651957,18.8766457972768,23.062283417292,5.1711954303171,13.1833130614938,23.4519138420758,-16.977974072394,-5.99221417963453
156,3.18626649298703,2.69623669278593,2.62774826535796,3.30549196720809,3.93913033503084,4.24424414995939,2.91556886786867,2.2307756524281,3.69855756964157,3.34760892194787,3.77503436935475,4.02500887268017,2.04117578111856,20.1423609718346,17.2097251316114,19.6796810285569,19.6826258806089,21.4409402956306,23.627895527665,17.0948276833516,19.0554419436097,31.1057314276441,24.5753506535258,19.5754166304205,26.5045538054143,31.9393205986408,30.2136178371679,25.9404847888965,28.9738559996728,26.3360461758747,25.1350622713021,25.5418861382307,22.0920143342576,29.5481603433404,19.3587493290777,20.3749882415816,20.3496657902877,21.3642677573845,27.0879323000876,23.1278813015058,20.4393703237347,24.9151153734964,15.7540603188028,3.41316318326099,3.83788209432997,2.95818624483227,7.49198985614098,6.69918303699821,5.09298117251348,3.54396614273233,4.42928801872407,5.40911213504672,4.07655837396426,6.66718815939066,5.03211289131454,4.20205709963747,3.59535776708384,7.02176650935211,28.9671767066886,4.36093525465588,3.28046917281162,4.64804744238369,5.23306952323443,2.67988015472118,6.91979373793965,3.95739899933347,4.07995457714969,3.86680010425558,2.69574133200737,7.23644787430539,4.43166269965326,3.48211386354349,4.60625755317761,1.67987478662918,10.2141953571889,18.8153507763219,16.5308934007667,21.9478960574069,27.7958301155208,25.8054300941244,23.5975310160335,22.320541861894,22.4232683347977,3.46414116560901,5.52648184941345,4.69518853199042,4.94238589721921,11.1096207801651,4.16968856994704,4.33214625643136,4.19924794497154,2.94185984393946,3.25028009562202,3.25634181344133,18.5920734196952,20.0661298975814,20.0861786788039,26.0288139002326,22.7465747618667,4.61421080975508,7.18150402067397,4.24733114759899,3.23329599525915,19.7416873078586,24.5569787154703,5.34181988605845,15.1868131780925,15.8409825600936,-20.2798489003157,1.53764546360302
157,2.82503313534823,2.49900683572826,2.36892244242835,2.95522272058871,3.85963806836845,3.74158899116195,3.23213230523009,2.24668689565157,3.49809899875603,2.64808849311839,3.74002620712175,4.10614261607259,1.88085986891811,20.7859324446425,17.0630468786193,19.763414232694,19.6416349603587,21.3729995663783,22.0780207537407,17.0581549023253,18.897111841672,30.0018065497517,23.8809472704132,17.8432910919549,35.1358345352753,29.8373743082632,28.2850657317257,23.4280373729118,25.9137514410825,32.2664726064839,23.2390472172497,24.0885365477943,17.8111924686952,28.3509102895891,17.1947381749442,18.6039917524456,16.3741211090288,20.185180258763,26.0370152954903,17.81122433787,19.4688804740957,26.127533487918,14.2148902835739,3.42102774355122,3.62368361871107,1.9744260599186,7.58820528876874,6.52401295342362,4.81900535028234,3.52411158616999,4.32303261822363,5.24865093031766,3.01867880607873,6.67630212377057,4.62880384970126,3.92641276034668,3.07756438045213,6.50236183462018,25.4089948663798,3.58923416412617,2.74018938702024,4.41443917714264,3.76185422548553,2.74743149936437,5.15194404874568,3.22066282221792,3.09609889282325,2.45973215561193,2.32365657602419,6.54876583352055,3.10175422394501,3.48386461198321,4.60241401715561,1.18816297524641,10.5744786629288,11.9908598967589,12.1886985286444,20.8784151079712,28.6150395684478,27.477353582411,20.5308086656435,19.8832972896396,20.67294956472,2.97265100762186,5.5885317730333,4.20942450150421,4.60806067306599,9.72050231470757,3.63978808917938,3.22257401949415,3.79727173286864,2.66290813840413,3.04378793289362,3.14136571207595,18.8814000295388,20.2423946360457,19.3665707871091,26.5842802855525,20.4444811194798,4.46533639543878,6.3677630115326,3.54269378179605,3.04626519834558,19.5825394475538,23.4590837547873,4.73275739939126,11.584679029444,13.9306320276537,-13.6821681955426,5.50728797786588
158,1.40879222672086,2.48374100294484,2.51858113852504,2.89955000972073,3.96606727226691,4.1497491366819,3.15416882565329,2.50927582691016,3.63097260210853,3.23074176043773,3.96599145894147,4.07433682020246,2.03903767911286,21.6417843503345,17.3180322084262,20.0316088976943,19.3276073157995,20.8913736626968,20.2131662276319,16.7772081225307,19.50964926339,29.1599824515474,23.7094764712822,14.8314443628447,31.5447682673824,29.3643876905002,27.8088434397149,23.5882519031539,24.2345771096505,25.6568145890174,22.7711330454189,23.2077103865217,13.6005480826967,28.0552702790866,18.0597242766167,18.4318896976289,17.3241010465616,20.1838233854485,25.7775096781776,19.4199639660646,20.3399185202542,24.833619231675,12.7350818117951,3.52415773698319,3.88875175572251,2.38203621999958,7.68873547671479,6.84204992510942,4.86637631440044,5.16913212101227,2.72419384734582,5.4797707216575,3.24731332945142,6.68125941490782,5.4489777313559,4.37648869491041,3.9098888413832,7.10727362422233,25.2126456122118,4.39097287571642,3.48811965816862,3.94908815018215,4.61118017360357,3.14976552576358,6.88888389610023,4.49008488904918,5.05874707186328,3.8048591953497,3.60244809613001,8.68031395951173,6.01087584008713,5.42067019000168,5.09534443746557,2.04878742401783,9.62843759679753,16.9048051416013,15.3051686508498,19.0137819730606,28.1001011043915,23.9526897108439,17.4943536630743,20.6563215101337,20.6679591674858,3.08639128546448,5.95127550067637,3.4895387585214,4.99171530081886,9.94506867982977,3.85466934449049,4.79619640846922,5.48069853254047,1.94562170942034,3.08300856796027,3.34157699603419,19.68400139682,19.7322924499312,18.9394846473675,24.6907407048164,20.2714101801502,4.75007478003029,6.4107275497216,4.84894881611647,3.07930813540206,19.463803756063,22.4835836224109,5.45932879839997,13.9461371297496,14.6417168486757,0.231547364005736,-24.3883697882189
159,2.14478052229344,2.30050661166404,2.45987298130157,3.29626178802486,3.83813468440375,3.65355053050517,2.86856626482358,2.27470522679614,3.4001276442407,3.48340355140304,3.73241063154611,3.97298069195717,2.45518270574998,20.9223521632523,18.0399919721761,19.4591091475987,19.6524743238476,21.3667370488322,19.7943857177548,17.0678524060961,18.3326245627766,30.7395896413553,24.2202301959546,14.8197180401977,36.1787202594917,30.9597534777803,29.2273491599264,23.0998785291839,28.5059581081559,23.5821304555632,24.253630988347,24.4599957564102,24.5955186136512,28.9358822392081,16.9821501267101,19.5926775916083,20.5113020481396,18.5566453733629,26.550489458336,24.4121176586433,21.8016406239918,24.4891982260019,15.1645804153849,2.91594117537553,3.87374628481523,2.94320447104967,7.87404619937436,6.81439063431762,5.06326170794306,4.88831197509856,3.4297814590151,5.41719814858,2.6279208705211,6.72344696422322,4.60672807135156,4.18087725933312,3.49770719517876,6.835833104776,28.941123057984,3.77927082256788,3.00210094454542,3.33580233463081,4.64613742190917,2.40112400484405,5.63561854420592,3.84855615546247,3.82305182310303,3.43872773855599,2.96344830274646,8.72926705658667,4.91687358101234,4.40107431092202,4.78101728701904,1.63329742439438,8.69283275184203,14.4913464314068,13.402075773325,19.0063041455942,28.5556415914857,24.7458007970996,24.4482576778429,21.1653334419131,23.2341880862202,3.29620337263551,6.13920635909983,3.66434234328346,4.54502879549723,10.4813734472503,3.42909701018628,3.86666751766453,4.93915857801491,2.22207590683569,3.20193302990948,3.23967534202112,19.6208836361077,20.1560642178226,18.222945783836,25.1823901158936,22.6318757530542,4.95060280417304,6.46359495320644,4.19113895874638,3.06772952574689,19.3294409177918,24.1654162267002,5.22480278488524,12.1954183188579,25.4533340591365,-16.4681284786253,13.6897851270039
160,2.90497544188156,2.39440684521275,2.4743237527234,3.06517311090984,3.88159743064476,3.728410843764,2.80841227235896,2.40447109973585,3.48955019995061,2.94942248243068,3.74943729027922,4.23682974636642,1.96879198529123,19.5799638206368,18.6434453374975,20.5825417179612,20.1719652622982,22.0403893789329,21.8887333158083,17.5326181960475,19.8575449743151,27.3477867026584,24.7568879405807,16.3583233212731,38.296833379897,32.5333238387062,30.7177975771867,27.8917413548965,32.4955241741358,30.1818088167737,25.7878821477197,25.2785816964032,11.5147921174338,29.8611564086967,20.4838867809579,20.9581997152474,20.134134282817,18.6506384054943,27.3626726406073,20.0039363823768,22.1594415322322,28.4321531587775,15.7377639002736,2.08356556539136,3.5207153810892,2.37969250747143,8.06890583137864,7.38235129262706,5.10162339412618,5.12308100400594,3.87247035051745,5.4597785362651,3.48591865622571,6.47315021613944,5.29984096990475,4.31057957637559,3.77250525544281,7.11039758681899,33.559166049025,4.10306400793394,3.11032628813778,4.73405076152009,3.45741770385602,2.74749428168778,6.57724396871141,4.29022568792215,4.66901294581002,3.25322680955979,2.97171336341783,8.19788182439577,5.36841698901839,4.64010543602424,5.86604707749696,1.90172872815534,12.3943051300152,16.8381724827453,15.3762707999835,19.9570093379223,32.4549326962998,29.1284968994131,17.0813459278435,21.9264666171008,22.7015071364283,2.4456484936129,6.39749839063781,4.13302795137903,4.90096634106544,11.6248712107493,3.57492224238085,4.35740485053287,5.20698639773032,2.64955925234287,3.13206038583179,3.16586598345146,19.0338279549743,20.5190188441857,19.844822861725,28.7200418230592,21.6571240340924,4.78925526938332,7.19589950746295,4.51215165791174,3.08121557704225,20.0371502504372,24.8611484670521,5.57715154988555,14.869582804248,-3.72866060793536,-24.1710724951359,8.12000311624955
161,1.93815557905208,2.00309873652421,2.59678600462362,2.97340692235647,3.92718303078136,3.93362153786655,2.75344139908914,2.33994549444109,3.52886081758169,3.09032395076486,3.83151727969679,4.11791139359747,1.62779165124587,21.3254855428501,18.4258317473101,21.9798955414715,20.9246972188545,22.9697168502403,22.9012508671182,18.2060545094008,18.6743915783478,29.3902813732179,23.0333050418388,14.0234582236848,29.1956235927012,27.452606562749,25.9309265608432,21.114330721237,22.9042571050765,22.8821132955741,19.2828394475776,23.1605031174953,13.3610975643605,26.8894547028183,14.7856145580267,16.4351764626832,15.1686874731769,17.425939771911,24.7541850940725,18.7452159210248,18.1984656608741,18.7118518760676,12.5415402586086,3.48903942805027,3.38318177080019,1.97527168906709,7.66770540100751,6.47008229252395,4.66135367554593,4.0724036040309,3.09019041250185,5.24231238127317,2.65130963798197,6.93959787796185,4.41848732894157,3.92382880032414,3.05935985384197,6.79526803108989,23.1396865862669,3.62227160058475,2.65526286778172,5.013528728634,4.64555965475387,2.45862223706,7.74955950797326,3.20130460983286,3.16664887391419,2.64982068025224,2.29891388812502,6.91578869166851,3.29449623161722,3.33464721396844,4.74235316356937,1.19079247346551,8.07559548531045,9.77932068431499,10.8369257478993,18.5170902977016,26.3893356143608,21.3005795903229,17.9646865201625,18.0583681300998,18.6893972878302,2.90368683149082,5.71890152046985,3.52433513160451,4.47560760303004,9.22942088780533,4.04478994354902,3.77569677931904,3.90592296866956,1.9667846326334,3.15541613079308,3.15471198294092,19.5706645441747,21.9949180532898,19.6441075334467,23.0220126466233,18.3039724237422,4.52127245494038,5.93105144762744,3.89487666100295,2.97400336904779,20.6759154819492,20.6994306538918,4.77156932885194,9.56394730584159,23.0819371865978,-11.4316929909003,3.75308197846092
162,2.60094471458719,2.66498274615008,2.46536946103923,2.80921475157131,3.90010009622729,3.74169101283235,2.86354604458622,2.39388149268282,3.44964297764859,3.58933928612005,3.60355582732278,4.04713164136837,2.19713816131345,19.9761349535286,17.405261440765,20.7386437432471,19.7840187741257,21.6018909671383,21.023523304942,17.185539464372,18.4874377786934,31.3186359165093,24.1842372096758,17.8287910679972,40.9797918195544,30.7205961874723,29.1273865860719,25.11402110795,24.9252543922158,27.809812637517,24.1284268152359,23.7274981217725,24.2358837234157,28.8738252190308,16.6251735611151,19.2273632840511,19.3071636973597,20.4486007092718,26.4960173139794,22.3670195860777,21.1341650141912,22.6156452167994,15.0179275328435,2.92232984792186,3.47173506784507,2.59067679036794,7.5258593290948,6.55462688479132,5.19483685625281,4.01506269489925,3.72214297530528,5.37822360254235,2.9064952812376,6.63876929767953,5.01949336759313,4.15496628433786,3.47290764700687,6.89223807604007,24.3210971981269,3.67930011117846,3.035543353667,4.20749203014149,4.51821860372632,2.71631558552457,7.05574282085038,3.77693427894218,3.58845228040038,3.34376230906594,2.99524046104448,6.4536399493097,4.70932790561024,4.35154221592399,4.94253356105154,1.57925416371878,12.2549368797621,17.4772042196135,15.532373762157,20.8682573768738,31.3187536674278,24.8855249191911,23.6393654069531,20.8603951941921,21.929059818175,2.95807307696845,5.70931754794325,3.8783805209054,4.89407024449987,9.45618384083513,3.77983429684345,4.08611381257261,4.44078194655292,2.63539752936411,3.04193006423143,3.23580659281753,18.5857576998504,20.8931663520904,18.8410808907366,26.9915437358463,21.7908127936643,4.5342805019213,6.29663044635662,4.16665202127484,3.1020414010346,19.5253063033515,24.3733289418231,5.02370196229671,15.0881716205109,6.36949369688907,-8.66736210991215,-26.8170941414228
163,2.58254321813103,2.28712719282946,2.51601937334988,3.03815813077214,3.8789757957575,3.73730190398898,2.96886292470183,2.24919984041316,3.60305801483056,2.54347341790629,3.83297918788151,3.78659117277495,2.01769273216906,20.8371171408345,17.1618056952718,19.3859752779672,19.4814609162103,21.2470054775603,21.1601402117266,16.9148542003336,18.2692619858107,28.2456853856393,23.1275039980553,11.0683973157553,29.2623772101067,27.7124455780192,26.1925433670971,20.2682836513743,22.6459365293293,26.8586621529563,21.1073315803093,23.4946658821097,20.0382911922438,27.0518670817557,15.1193982938085,16.6273526211071,15.5930281143849,17.410829923974,24.8967467337631,16.4546885860278,18.612458193461,23.2763462314981,12.5571599961461,5.19650451105588,3.40446683648943,2.01595166317359,7.39596850403743,6.05685005585234,5.06108599640019,2.93904413992463,2.18384041187768,5.23661581234203,2.44312184513233,6.53530229851878,4.47203424184646,3.89087744871287,3.00325898594419,6.6062175231139,22.4875997942145,3.43819307344344,2.65401627575804,4.56089348726974,3.78747134007783,2.76041048364895,5.92724791313012,3.1187637694262,2.80595652163033,2.85195041599821,2.72919214626414,6.32215516077046,3.11260140344599,2.72478031508937,4.46778828578247,1.11395497915322,7.91195248302472,8.7296231273876,9.82674670581657,16.6874561053075,25.5840391685475,24.1219022037773,22.0239185011669,18.3650389893425,19.237255328001,3.59784839382035,5.27290740657137,3.10258442233166,4.47608520896614,9.00051796371397,3.7087651902568,3.51354713728833,3.51612351101962,2.4338860041811,3.14175296430295,3.08341085145966,19.0469335139332,20.0853445594501,18.7701397387567,22.9484353808074,19.3502539903205,4.48730413786725,5.74336032663003,3.56824352124848,3.00322945426972,19.3072026132144,21.2555454372237,4.55819727869435,8.82277410540963,37.0737005286399,-20.2943970209697,-15.5716845444554
164,1.96686732504924,2.79312829687241,2.44483190546467,2.95452835055566,3.89725781430882,3.5999081725638,2.17105769332601,2.20126926723929,3.34565976952265,3.04167328882433,3.67920571467379,3.70097985853705,2.19179523320643,21.1639290821242,17.0794301614448,19.5163637203626,19.3397842651989,20.9039883499842,20.8495729153297,16.788102305832,18.8316253691582,27.4943539079541,22.804033883206,12.8675005255876,28.0352710983917,26.7735583515028,25.2941765298791,18.5396574745677,23.8786162533839,28.2421787751471,17.3661948213352,22.909487537095,19.0916876947436,26.494158663553,14.9471032767101,16.0474994062526,15.8076129851664,16.3702889884719,24.4072038363042,16.9922719771465,17.7619505774298,20.9251909057497,12.0652871042851,3.95218667674324,3.96006630575493,2.34163057360281,7.66155580830141,6.93491699460292,5.02223787046048,5.2780859142679,3.48321653932046,5.3575535361627,2.9402420682215,6.7492408180869,4.98030003287785,4.12742686432456,3.44548914671204,6.79420410544053,25.5494793022354,4.00432361006165,2.81304649569807,4.61003317012614,4.19549290083937,2.64949157676909,5.82180137788398,3.79717508800044,3.83039324734208,3.65633920257682,2.47885880686891,7.43447182763269,4.42425899236798,4.93799987991541,4.35576053415265,1.5780168286013,8.20160082469565,11.0608526646376,11.4063587080302,17.802156001929,24.2534757560369,23.2020478764556,21.2801567071938,18.2472845759435,18.4864412456893,3.3776817108893,6.24483628027182,3.75950392551902,4.75704222508054,9.60426508847448,3.78657670650448,3.90459742267368,4.60629971075141,2.38466992108172,3.11862504318419,2.98386079727859,19.2403325104511,19.5847614728847,18.9824180723574,22.4031368044155,18.8362180936582,5.06248516432284,6.26015868029431,4.14544130478295,2.92216636078032,19.3090995211793,20.687058389721,5.134364390192,10.2229373991211,24.2010564951186,-20.7953497322622,-17.0240921335248
165,2.14392631026356,2.20157477560743,2.38589499951017,3.11657634820631,3.9293811177644,3.96185746532463,3.02413145286288,2.39553928390595,3.5110121074596,2.96620294139278,3.77641419619582,4.29335607154708,2.04423744452317,21.2619438919362,16.8711232145466,19.3117207342772,19.2074245964621,20.7861492703658,21.6079181003764,16.669685907306,18.1320868650701,26.2780588123703,23.9713583471168,15.63137152502,36.2359152493147,30.1800141364578,28.5361625388155,25.1867352542613,26.8360011852835,25.2458635779003,23.1812141884387,23.9564901993142,23.5269363996876,28.5067918262802,18.3188093366565,18.7311608851769,18.6577804783002,19.101760287845,26.1738443205533,18.6746964442791,20.7424902109386,23.8604968993724,13.8944950584481,2.91591891650145,3.69050438136182,2.27171434874789,7.722968946865,6.8126323668835,4.7991720556306,5.03726356582829,4.78030880086921,5.36894585258764,3.91564600319989,6.91504719447211,5.23835994362082,4.15565992181376,3.46870512832965,6.78178976065738,27.1388639022429,3.84223382619946,2.9322393953486,4.69266494991011,4.75379673478886,2.6974209316973,7.02534880168613,3.78380268851618,3.45304005405503,3.33371459448105,2.89209304262843,7.8046399711436,4.39273294744482,3.62567813671326,4.36123742901123,1.56603013358398,12.365679443718,12.8994019081541,13.0801369788949,19.5082612527734,30.6072933544354,24.5481025224038,23.6330965670306,20.7277133097391,20.5222086099486,2.86410616211859,6.07411437274442,4.76886280161874,5.17318313963287,10.0639704084043,4.03534420009933,4.07036231665817,4.30573901119563,2.17045831799514,3.12059351579215,3.25633970232785,19.2118463032442,19.624957810017,18.8924906712993,26.1985960525412,21.1677709212823,4.74411731434985,6.91356932343274,4.16342062528876,3.05770034727414,19.2310065725426,23.4285657800832,5.23129595892967,12.781739443589,43.6997699353872,-31.8795214319499,-1.55377853120792
166,2.12935532740264,2.39930811009187,2.33898865195717,2.9700119309324,3.86707479151492,3.64954035185861,2.84248574022405,2.67186816050887,3.35751152886338,3.08324761023992,3.80779456951667,3.54502151003496,2.00056879379888,19.9657856705505,18.29837174168,19.8797766933955,19.7757007273799,21.4876513223837,19.2157741119086,17.1780976722626,19.6347897931602,25.340647665614,24.219308848143,22.6855975174316,27.5861542254325,30.8173381237982,29.2247903197694,24.6655811865915,26.5549488263253,29.0582234032721,24.2956045510907,24.2279553546353,22.6609986122085,28.9342937047283,16.9814702749141,19.588812586458,21.1912319614905,22.4002747180452,26.5490950813703,18.5227363646676,18.6342675824031,23.2397222452607,14.7774467680816,2.85513265427495,4.21484307945424,2.69795915928975,7.50130593468276,6.35739819992063,5.26389985389495,4.97505025093882,4.56115229547847,5.38485428037409,3.73692668076148,6.20235016268892,4.75590414354717,4.15153340956979,3.52231192352008,6.55436623241291,26.4448154297216,3.92767893540473,3.19787936177745,4.42737162772424,4.96571250865829,3.65317139100344,6.02392744531963,3.87756532862987,4.13291099845322,3.35621650900762,3.05583547725146,6.43218567957087,4.54979833997555,3.85162413615671,4.75919145155129,1.63324152970112,20.1689698925813,24.5743894335712,21.1211985910546,23.8729060262808,27.3615312939761,26.2309878089356,23.1309808715413,22.4462252803813,19.7809811331151,3.26946196278731,5.93952256609714,4.57913565463118,4.47788871036043,10.0276935761046,4.36337491407044,4.1059293964942,4.19535331819316,2.26502855803972,3.05732478250199,3.12888606440425,19.1916101489676,20.1205412159552,18.6773242365321,26.390909257634,21.5831759865349,4.81563190466128,6.55200611455803,4.20805802627913,2.97405977514956,19.4294934665901,23.7343863600787,5.19432627131343,21.954852639069,25.4752989492615,-62.5339858667086,2.0541268193696
167,2.32246177060093,2.10170876812625,2.54019376010049,2.67270719737895,3.8477459187132,3.48244977836705,2.55616260893983,1.98494397518755,3.43230618017683,2.79166097131295,3.52864743951067,3.35403949248024,2.13340560898398,21.5775310814245,17.280975469677,19.2007555865578,19.247190872904,20.7935317999521,19.2687062350168,16.705263053154,19.2705874046589,27.5379109272187,24.0581968330117,16.8614234038448,26.2365407445171,30.4195500185512,28.7773372635922,24.3251343422757,27.6284652305062,29.9530546193931,24.1959182277001,24.3674985090932,26.2054809361882,28.6565137090271,17.325365813532,19.2807000795689,18.551707580712,17.5806416709306,26.3052665510606,19.1362224837538,20.193767634276,20.8173137056966,14.6083486155645,4.09159026529951,3.07985157463354,2.20485039871654,7.8974656344729,7.17486129535615,4.7049939112169,4.42840217836146,5.17217570139034,5.42878343736289,3.98945057732706,6.99618436543175,4.77126397886632,4.22215054838953,3.62558289961027,7.07373898157461,28.3690849825724,4.56607466471295,3.35630395746468,4.43132597601472,5.82808601436642,3.52022909286777,6.4562816084058,4.05299256554802,4.11528774775401,3.30919835660465,2.90515141884896,7.83038156450704,4.73565929167775,4.30206410693264,5.22895261939507,1.76476549871341,8.64703694042126,12.820807589827,11.9967862835016,20.2701435818654,26.7499062717359,27.5378660841634,25.5622114856563,20.2987939535053,20.0692960637333,2.9676191140125,5.9617812692867,4.93362874167583,4.63895808531525,11.0489606452769,4.61218979660419,4.09264325230376,4.75883156570419,2.21100640228663,3.04930389780219,2.91084748995355,19.6561590254918,19.4059108474131,18.5088430224159,25.6340537091277,21.1532384502757,4.69649382790499,7.06794828541385,4.4845605764882,2.82680257460607,19.1680676879181,23.3191981318188,5.47203823272246,11.1548769379166,29.399675692364,-31.4386053282103,-15.1636310549782
168,2.3669089250001,2.49880729045673,2.33153839080224,2.78621532753035,3.86274919915478,3.58266842433141,2.7960373751773,2.46208188908821,3.41181540909134,2.87341452677766,3.64982811531742,3.88035693117441,1.52999224376328,21.1164357950706,17.6220934514952,20.5286459910059,19.3660219689128,20.8856095077335,20.5921697275834,16.811576030185,19.0930837425109,28.9154328580136,24.51972924194,21.2246103001585,29.2411613513097,31.6460201496441,30.0591416450435,26.3455006797038,26.9919974793309,29.059706219405,25.1544766014759,25.0246169001016,19.7154693051382,29.4522611302456,19.9786570880467,20.3553221996123,21.826787180648,22.4442645995302,27.0037543011365,18.9701067095677,22.069630252108,24.5295339300224,14.8776432146103,1.75975579725805,2.99588331015648,2.30179502674294,7.63918511039387,6.44997467806702,5.00538228901547,4.6978126030364,3.8343540754243,5.34026049436397,2.46627313121865,6.33376452171616,4.71564538564749,4.14504703000155,3.50372812581228,6.71583637134801,26.4223863086547,4.12056698819341,3.03373390968785,4.97606271784065,4.19429844081749,3.67916122244754,5.38799292692661,3.84043874556269,4.57556705718786,3.34892258025936,3.02214033033196,6.6996575469318,5.16341525563329,3.93031795066193,4.50407099502269,1.62142925100284,16.5428923823032,20.8950602847724,18.4075398095895,22.9682999875682,28.7928000561951,26.2314295977127,21.4790088639041,23.3764794717183,21.1260085090376,2.15950994152671,5.85046334600416,3.62027477580591,4.47200318705672,10.0229307330448,4.28841186090293,4.06189777135839,4.36049352565067,2.43463854993102,2.99075409381807,3.03270265875138,19.5712361985472,19.8977113043829,18.9270583036612,26.8596439538673,22.3569822222217,4.31803369606759,6.23468077986339,4.23885999109831,2.92557031135886,19.5019545268122,24.5184465153088,5.04596323152791,18.6151641588884,17.0129078407227,-26.2815797071993,23.3517170860381
