,env,loc,year,cut,block,gen,row,col,FDR,cov1,cov2,date_init,date,harv_days1,harv_days2,harv_days3,cut_freq,cons_days,cons_days1
1181,WA_2019_5,WA,2019,5,5,124,21,4,1.45434368150268,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1182,WA_2019_5,WA,2019,5,5,174,21,3,3.57749805924257,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1183,WA_2019_5,WA,2019,5,5,128,21,2,3.14321648197759,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1184,WA_2019_5,WA,2019,5,5,103,21,1,5.12161033396249,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1185,WA_2019_5,WA,2019,5,5,181,22,4,7.24476471170239,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1186,WA_2019_5,WA,2019,5,5,108,22,3,5.12161033396249,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1187,WA_2019_5,WA,2019,5,5,14,22,2,2.9502024476376,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1188,WA_2019_5,WA,2019,5,5,201,22,1,3.43273753348758,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1189,WA_2019_5,WA,2019,5,5,127,23,4,1.59910420725767,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1190,WA_2019_5,WA,2019,5,5,17,23,3,1.59910420725767,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1191,WA_2019_5,WA,2019,5,5,172,23,2,2.80544192188261,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1192,WA_2019_5,WA,2019,5,5,23,23,1,2.9502024476376,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1193,WA_2019_5,WA,2019,5,5,99,24,4,4.9768498082075,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1194,WA_2019_5,WA,2019,5,5,202,24,3,5.55589191122747,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1195,WA_2019_5,WA,2019,5,5,67,24,2,4.06003314509255,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1196,WA_2019_5,WA,2019,5,5,138,24,1,2.66068139612762,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1197,WA_2019_5,WA,2019,5,5,130,25,4,3.14321648197759,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1198,WA_2019_5,WA,2019,5,5,87,25,3,1.88862525876766,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1199,WA_2019_5,WA,2019,5,5,161,25,2,4.20479367084754,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1200,WA_2019_5,WA,2019,5,5,106,25,1,5.12161033396249,3.43273753348758,5.55589191122747,2019-01-01,2019-09-10,35,35,252,35,438,617
1201,WA_2019_5,WA,2019,5,6,188,26,4,7.24476471170239,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1202,WA_2019_5,WA,2019,5,6,151,26,3,4.06003314509255,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1203,WA_2019_5,WA,2019,5,6,19,26,2,4.63907524811252,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1204,WA_2019_5,WA,2019,5,6,202,26,1,4.9768498082075,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1205,WA_2019_5,WA,2019,5,6,154,27,4,4.34955419660253,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1206,WA_2019_5,WA,2019,5,6,5,27,3,2.51592087037263,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1207,WA_2019_5,WA,2019,5,6,80,27,2,4.63907524811252,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1208,WA_2019_5,WA,2019,5,6,176,27,1,4.9768498082075,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1209,WA_2019_5,WA,2019,5,6,183,28,4,4.49431472235753,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1210,WA_2019_5,WA,2019,5,6,117,28,3,2.80544192188261,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1211,WA_2019_5,WA,2019,5,6,118,28,2,3.72225858499757,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1212,WA_2019_5,WA,2019,5,6,79,28,1,1.45434368150268,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1213,WA_2019_5,WA,2019,5,6,201,29,4,2.9502024476376,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1214,WA_2019_5,WA,2019,5,6,46,29,3,0.827048069897712,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1215,WA_2019_5,WA,2019,5,6,113,29,2,2.03338578452265,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1216,WA_2019_5,WA,2019,5,6,25,29,1,8.01682084906235,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1217,WA_2019_5,WA,2019,5,6,71,30,4,1.88862525876766,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1218,WA_2019_5,WA,2019,5,6,41,30,3,2.37116034461763,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1219,WA_2019_5,WA,2019,5,6,95,30,2,2.51592087037263,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1220,WA_2019_5,WA,2019,5,6,171,30,1,2.51592087037263,2.9502024476376,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1221,WA_2019_5,WA,2019,5,7,38,31,4,2.37116034461763,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1222,WA_2019_5,WA,2019,5,7,202,31,3,2.9502024476376,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1223,WA_2019_5,WA,2019,5,7,150,31,2,3.14321648197759,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1224,WA_2019_5,WA,2019,5,7,143,31,1,2.80544192188261,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1225,WA_2019_5,WA,2019,5,7,72,32,4,2.03338578452265,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1226,WA_2019_5,WA,2019,5,7,11,32,3,2.51592087037263,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1227,WA_2019_5,WA,2019,5,7,135,32,2,1.30958315574769,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1228,WA_2019_5,WA,2019,5,7,54,32,1,4.9768498082075,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1229,WA_2019_5,WA,2019,5,7,27,33,4,1.88862525876766,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1230,WA_2019_5,WA,2019,5,7,45,33,3,1.45434368150268,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1231,WA_2019_5,WA,2019,5,7,64,33,2,2.9502024476376,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1232,WA_2019_5,WA,2019,5,7,163,33,1,2.9502024476376,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1233,WA_2019_5,WA,2019,5,7,8,34,4,0.344512984047737,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1234,WA_2019_5,WA,2019,5,7,51,34,3,1.59910420725767,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1235,WA_2019_5,WA,2019,5,7,201,34,2,3.14321648197759,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1236,WA_2019_5,WA,2019,5,7,192,34,1,5.89366647132246,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1237,WA_2019_5,WA,2019,5,7,18,35,4,2.51592087037263,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1238,WA_2019_5,WA,2019,5,7,129,35,3,1.88862525876766,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1239,WA_2019_5,WA,2019,5,7,74,35,2,1.74386473301267,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1240,WA_2019_5,WA,2019,5,7,70,35,1,5.55589191122747,3.14321648197759,2.9502024476376,2019-01-01,2019-09-10,35,35,252,35,438,617
1241,WA_2019_5,WA,2019,5,8,170,36,4,4.34955419660253,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1242,WA_2019_5,WA,2019,5,8,112,36,3,1.74386473301267,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1243,WA_2019_5,WA,2019,5,8,93,36,2,2.9502024476376,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1244,WA_2019_5,WA,2019,5,8,98,36,1,6.32794804858743,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1245,WA_2019_5,WA,2019,5,8,44,37,4,3.43273753348758,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1246,WA_2019_5,WA,2019,5,8,180,37,3,2.9502024476376,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1247,WA_2019_5,WA,2019,5,8,137,37,2,1.1165691214077,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1248,WA_2019_5,WA,2019,5,8,193,37,1,7.72729979755236,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1249,WA_2019_5,WA,2019,5,8,10,38,4,2.37116034461763,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1250,WA_2019_5,WA,2019,5,8,169,38,3,3.28797700773259,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1251,WA_2019_5,WA,2019,5,8,141,38,2,2.51592087037263,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1252,WA_2019_5,WA,2019,5,8,58,38,1,2.03338578452265,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1253,WA_2019_5,WA,2019,5,8,75,39,4,1.1165691214077,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1254,WA_2019_5,WA,2019,5,8,28,39,3,0.971808595652705,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1255,WA_2019_5,WA,2019,5,8,47,39,2,2.03338578452265,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1256,WA_2019_5,WA,2019,5,8,201,39,1,3.72225858499757,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1257,WA_2019_5,WA,2019,5,8,202,40,4,4.83208928245251,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1258,WA_2019_5,WA,2019,5,8,48,40,3,2.51592087037263,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1259,WA_2019_5,WA,2019,5,8,42,40,2,0.344512984047737,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1260,WA_2019_5,WA,2019,5,8,194,40,1,4.63907524811252,3.72225858499757,4.83208928245251,2019-01-01,2019-09-10,35,35,252,35,438,617
1261,WA_2019_5,WA,2019,5,9,97,41,4,2.22639981886264,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1262,WA_2019_5,WA,2019,5,9,31,41,3,1.59910420725767,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1263,WA_2019_5,WA,2019,5,9,63,41,2,2.22639981886264,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1264,WA_2019_5,WA,2019,5,9,110,41,1,7.43777874604238,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1265,WA_2019_5,WA,2019,5,9,184,42,4,3.86701911075256,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1266,WA_2019_5,WA,2019,5,9,16,42,3,2.80544192188261,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1267,WA_2019_5,WA,2019,5,9,201,42,2,3.28797700773259,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1268,WA_2019_5,WA,2019,5,9,55,42,1,4.49431472235753,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1269,WA_2019_5,WA,2019,5,9,4,43,4,2.37116034461763,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1270,WA_2019_5,WA,2019,5,9,202,43,3,3.28797700773259,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1271,WA_2019_5,WA,2019,5,9,102,43,2,4.20479367084754,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1272,WA_2019_5,WA,2019,5,9,7,43,1,4.34955419660253,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1273,WA_2019_5,WA,2019,5,9,132,44,4,1.1165691214077,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1274,WA_2019_5,WA,2019,5,9,122,44,3,2.66068139612762,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1275,WA_2019_5,WA,2019,5,9,173,44,2,3.57749805924257,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1276,WA_2019_5,WA,2019,5,9,155,44,1,5.41113138547248,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1277,WA_2019_5,WA,2019,5,9,86,45,4,2.51592087037263,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1278,WA_2019_5,WA,2019,5,9,20,45,3,1.74386473301267,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1279,WA_2019_5,WA,2019,5,9,175,45,2,3.43273753348758,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1280,WA_2019_5,WA,2019,5,9,187,45,1,5.41113138547248,3.28797700773259,3.28797700773259,2019-01-01,2019-09-10,35,35,252,35,438,617
1281,WA_2019_5,WA,2019,5,10,49,46,4,2.03338578452265,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1282,WA_2019_5,WA,2019,5,10,92,46,3,4.06003314509255,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1283,WA_2019_5,WA,2019,5,10,198,46,2,3.86701911075256,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1284,WA_2019_5,WA,2019,5,10,96,46,1,3.43273753348758,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1285,WA_2019_5,WA,2019,5,10,57,47,4,2.37116034461763,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1286,WA_2019_5,WA,2019,5,10,1,47,3,4.83208928245251,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1287,WA_2019_5,WA,2019,5,10,166,47,2,8.78887698642231,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1288,WA_2019_5,WA,2019,5,10,101,47,1,4.49431472235753,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1289,WA_2019_5,WA,2019,5,10,178,48,4,5.26637085971749,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1290,WA_2019_5,WA,2019,5,10,21,48,3,0.971808595652705,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1291,WA_2019_5,WA,2019,5,10,88,48,2,2.37116034461763,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1292,WA_2019_5,WA,2019,5,10,142,48,1,0.199752458292744,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1293,WA_2019_5,WA,2019,5,10,85,49,4,2.03338578452265,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1294,WA_2019_5,WA,2019,5,10,15,49,3,2.37116034461763,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1295,WA_2019_5,WA,2019,5,10,148,49,2,4.06003314509255,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1296,WA_2019_5,WA,2019,5,10,202,49,1,4.9768498082075,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1297,WA_2019_5,WA,2019,5,10,59,50,4,2.80544192188261,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1298,WA_2019_5,WA,2019,5,10,105,50,3,3.86701911075256,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1299,WA_2019_5,WA,2019,5,10,201,50,2,2.37116034461763,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1300,WA_2019_5,WA,2019,5,10,153,50,1,3.72225858499757,2.37116034461763,4.9768498082075,2019-01-01,2019-09-10,35,35,252,35,438,617
1301,WA_2019_5,WA,2019,5,11,167,51,4,3.28797700773259,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1302,WA_2019_5,WA,2019,5,11,202,51,3,2.80544192188261,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1303,WA_2019_5,WA,2019,5,11,134,51,2,3.28797700773259,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1304,WA_2019_5,WA,2019,5,11,152,51,1,2.22639981886264,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1305,WA_2019_5,WA,2019,5,11,2,52,4,3.57749805924257,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1306,WA_2019_5,WA,2019,5,11,109,52,3,2.03338578452265,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1307,WA_2019_5,WA,2019,5,11,83,52,2,2.9502024476376,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1308,WA_2019_5,WA,2019,5,11,39,52,1,1.1165691214077,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1309,WA_2019_5,WA,2019,5,11,9,53,4,0.344512984047737,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1310,WA_2019_5,WA,2019,5,11,147,53,3,2.9502024476376,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1311,WA_2019_5,WA,2019,5,11,168,53,2,7.43777874604238,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1312,WA_2019_5,WA,2019,5,11,160,53,1,5.89366647132246,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1313,WA_2019_5,WA,2019,5,11,60,54,4,3.43273753348758,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1314,WA_2019_5,WA,2019,5,11,157,54,3,4.20479367084754,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1315,WA_2019_5,WA,2019,5,11,62,54,2,2.22639981886264,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1316,WA_2019_5,WA,2019,5,11,81,54,1,2.37116034461763,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1317,WA_2019_5,WA,2019,5,11,201,55,4,2.9502024476376,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1318,WA_2019_5,WA,2019,5,11,65,55,3,2.80544192188261,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1319,WA_2019_5,WA,2019,5,11,30,55,2,2.22639981886264,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1320,WA_2019_5,WA,2019,5,11,144,55,1,2.37116034461763,2.9502024476376,2.80544192188261,2019-01-01,2019-09-10,35,35,252,35,438,617
1321,WA_2020_5,WA,2020,5,1,123,1,4,3.92663193419651,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1322,WA_2020_5,WA,2020,5,1,29,1,3,2.80583608156142,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1323,WA_2020_5,WA,2020,5,1,162,1,2,6.40839417931707,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1324,WA_2020_5,WA,2020,5,1,201,1,1,4.32691616728048,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1325,WA_2020_5,WA,2020,5,1,126,2,4,3.36623400787897,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1326,WA_2020_5,WA,2020,5,1,191,2,3,5.36765517329877,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1327,WA_2020_5,WA,2020,5,1,159,2,2,5.52776886653236,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1328,WA_2020_5,WA,2020,5,1,139,2,1,2.0052676153935,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1329,WA_2020_5,WA,2020,5,1,77,3,4,2.08532446201029,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1330,WA_2020_5,WA,2020,5,1,69,3,3,4.0867456274301,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1331,WA_2020_5,WA,2020,5,1,121,3,2,3.28617716126218,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1332,WA_2020_5,WA,2020,5,1,84,3,1,2.80583608156142,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1333,WA_2020_5,WA,2020,5,1,133,4,4,2.88589292817821,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1334,WA_2020_5,WA,2020,5,1,125,4,3,2.16538130862708,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1335,WA_2020_5,WA,2020,5,1,202,4,2,2.80583608156142,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1336,WA_2020_5,WA,2020,5,1,32,4,1,4.48702986051406,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1337,WA_2020_5,WA,2020,5,1,37,5,4,1.36481284245916,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1338,WA_2020_5,WA,2020,5,1,13,5,3,2.72577923494463,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1339,WA_2020_5,WA,2020,5,1,116,5,2,1.71706296757305,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1340,WA_2020_5,WA,2020,5,1,164,5,1,3.36623400787897,4.32691616728048,2.80583608156142,2020-01-01,2020-09-26,38,38,269,38,820,999
1341,WA_2020_5,WA,2020,5,2,35,6,4,5.76793940638273,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1342,WA_2020_5,WA,2020,5,2,146,6,3,6.0881667928499,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1343,WA_2020_5,WA,2020,5,2,43,6,2,1.20469914922558,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1344,WA_2020_5,WA,2020,5,2,24,6,1,1.36481284245916,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1345,WA_2020_5,WA,2020,5,2,202,7,4,3.0460066214118,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1346,WA_2020_5,WA,2020,5,2,104,7,3,5.04742778683161,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1347,WA_2020_5,WA,2020,5,2,76,7,2,4.48702986051406,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1348,WA_2020_5,WA,2020,5,2,107,7,1,6.24828048608349,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1349,WA_2020_5,WA,2020,5,2,158,8,4,5.36765517329877,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1350,WA_2020_5,WA,2020,5,2,195,8,3,5.60782571314915,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1351,WA_2020_5,WA,2020,5,2,78,8,2,3.36623400787897,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1352,WA_2020_5,WA,2020,5,2,3,8,1,3.84657508757972,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1353,WA_2020_5,WA,2020,5,2,82,9,4,1.20469914922558,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1354,WA_2020_5,WA,2020,5,2,201,9,3,1.60498338230954,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1355,WA_2020_5,WA,2020,5,2,34,9,2,7.28901949210179,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1356,WA_2020_5,WA,2020,5,2,156,9,1,5.92805309961632,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1357,WA_2020_5,WA,2020,5,2,6,10,4,1.52492653569275,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1358,WA_2020_5,WA,2020,5,2,52,10,3,2.0052676153935,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1359,WA_2020_5,WA,2020,5,2,90,10,2,4.0867456274301,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
1360,WA_2020_5,WA,2020,5,2,140,10,1,2.56566554171105,1.60498338230954,3.0460066214118,2020-01-01,2020-09-26,38,38,269,38,820,999
